Serial Number,Class Name,Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
9386,silver,3,silver386,silver\silver386,44100,2.043378685
9387,silver,3,silver387,silver\silver387,44100,2.043378685
9388,silver,3,silver388,silver\silver388,44100,2.043378685
9389,silver,3,silver389,silver\silver389,44100,2.043378685
9390,silver,3,silver390,silver\silver390,44100,2.043378685
9391,silver,3,silver391,silver\silver391,44100,2.043378685
9392,silver,3,silver392,silver\silver392,44100,2.043378685
9393,silver,3,silver393,silver\silver393,44100,2.043378685
9394,silver,3,silver394,silver\silver394,44100,2.043378685
9395,silver,3,silver395,silver\silver395,44100,2.043378685
9396,silver,3,silver396,silver\silver396,44100,2.043378685
9397,silver,3,silver397,silver\silver397,44100,2.043378685
9398,silver,3,silver398,silver\silver398,44100,2.043378685
9399,silver,3,silver399,silver\silver399,44100,2.043378685
9400,silver,3,silver400,silver\silver400,44100,2.043378685
9401,silver,3,silver401,silver\silver401,44100,1.207460317
9402,silver,3,silver402,silver\silver402,44100,1.207460317
9403,silver,3,silver403,silver\silver403,44100,1.207460317
9404,silver,3,silver404,silver\silver404,44100,1.207460317
9405,silver,3,silver405,silver\silver405,44100,1.207460317
9406,silver,3,silver406,silver\silver406,44100,1.207460317
9407,silver,3,silver407,silver\silver407,44100,1.207460317
9408,silver,3,silver408,silver\silver408,44100,1.207460317
9409,silver,3,silver409,silver\silver409,44100,1.207460317
9410,silver,3,silver410,silver\silver410,44100,1.207460317
9411,silver,3,silver411,silver\silver411,44100,1.207460317
9412,silver,3,silver412,silver\silver412,44100,1.207460317
9413,silver,3,silver413,silver\silver413,44100,1.207460317
9414,silver,3,silver414,silver\silver414,44100,1.207460317
9415,silver,3,silver415,silver\silver415,44100,1.207460317
9416,silver,3,silver416,silver\silver416,44100,1.207460317
9417,silver,3,silver417,silver\silver417,44100,1.207460317
9418,silver,3,silver418,silver\silver418,44100,1.207460317
9419,silver,3,silver419,silver\silver419,44100,1.207460317
9420,silver,3,silver420,silver\silver420,44100,1.207460317
9421,silver,3,silver421,silver\silver421,44100,1.300340136
9422,silver,3,silver422,silver\silver422,44100,1.300340136
9423,silver,3,silver423,silver\silver423,44100,1.300340136
9424,silver,3,silver424,silver\silver424,44100,1.300340136
9425,silver,3,silver425,silver\silver425,44100,1.300340136
9426,silver,3,silver426,silver\silver426,44100,1.300340136
9427,silver,3,silver427,silver\silver427,44100,1.300340136
9428,silver,3,silver428,silver\silver428,44100,1.300340136
9429,silver,3,silver429,silver\silver429,44100,1.300340136
9430,silver,3,silver430,silver\silver430,44100,1.300340136
9431,silver,3,silver431,silver\silver431,44100,1.300340136
9432,silver,3,silver432,silver\silver432,44100,1.300340136
9433,silver,3,silver433,silver\silver433,44100,1.300340136
9434,silver,3,silver434,silver\silver434,44100,1.300340136
9435,silver,3,silver435,silver\silver435,44100,1.300340136
9436,silver,3,silver436,silver\silver436,44100,1.300340136
9437,silver,3,silver437,silver\silver437,44100,1.300340136
9438,silver,3,silver438,silver\silver438,44100,1.300340136
9439,silver,3,silver439,silver\silver439,44100,1.300340136
9440,silver,3,silver440,silver\silver440,44100,1.300340136
9441,silver,3,silver441,silver\silver441,44100,2.322018141
9442,silver,3,silver442,silver\silver442,44100,2.322018141
9443,silver,3,silver443,silver\silver443,44100,2.322018141
9444,silver,3,silver444,silver\silver444,44100,2.322018141
9445,silver,3,silver445,silver\silver445,44100,2.322018141
9446,silver,3,silver446,silver\silver446,44100,2.322018141
9447,silver,3,silver447,silver\silver447,44100,2.322018141
9448,silver,3,silver448,silver\silver448,44100,2.322018141
9449,silver,3,silver449,silver\silver449,44100,2.322018141
9450,silver,3,silver450,silver\silver450,44100,2.322018141
9451,silver,3,silver451,silver\silver451,44100,2.322018141
9452,silver,3,silver452,silver\silver452,44100,2.322018141
9453,silver,3,silver453,silver\silver453,44100,2.322018141
9454,silver,3,silver454,silver\silver454,44100,2.322018141
9455,silver,3,silver455,silver\silver455,44100,2.322018141
9456,silver,3,silver456,silver\silver456,44100,2.322018141
9457,silver,3,silver457,silver\silver457,44100,2.322018141
9458,silver,3,silver458,silver\silver458,44100,2.322018141
9459,silver,3,silver459,silver\silver459,44100,2.322018141
9460,silver,3,silver460,silver\silver460,44100,2.322018141
9461,silver,3,silver461,silver\silver461,44100,2.693537415
9462,silver,3,silver462,silver\silver462,44100,2.693537415
9463,silver,3,silver463,silver\silver463,44100,2.693537415
9464,silver,3,silver464,silver\silver464,44100,2.693537415
9465,silver,3,silver465,silver\silver465,44100,2.693537415
9466,silver,3,silver466,silver\silver466,44100,2.693537415
9467,silver,3,silver467,silver\silver467,44100,2.693537415
9468,silver,3,silver468,silver\silver468,44100,2.693537415
9469,silver,3,silver469,silver\silver469,44100,2.693537415
9470,silver,3,silver470,silver\silver470,44100,2.693537415
9471,silver,3,silver471,silver\silver471,44100,2.693537415
9472,silver,3,silver472,silver\silver472,44100,2.693537415
9473,silver,3,silver473,silver\silver473,44100,2.693537415
9474,silver,3,silver474,silver\silver474,44100,2.693537415
9475,silver,3,silver475,silver\silver475,44100,2.693537415
9476,silver,3,silver476,silver\silver476,44100,2.693537415
9477,silver,3,silver477,silver\silver477,44100,2.693537415
9478,silver,3,silver478,silver\silver478,44100,2.693537415
9479,silver,3,silver479,silver\silver479,44100,2.693537415
9480,silver,3,silver480,silver\silver480,44100,2.693537415
9481,silver,3,silver481,silver\silver481,44100,2.414897959
9482,silver,3,silver482,silver\silver482,44100,2.414897959
9483,silver,3,silver483,silver\silver483,44100,2.414897959
9484,silver,3,silver484,silver\silver484,44100,2.414897959
9485,silver,3,silver485,silver\silver485,44100,2.414897959
9486,silver,3,silver486,silver\silver486,44100,2.414897959
9487,silver,3,silver487,silver\silver487,44100,2.414897959
9488,silver,3,silver488,silver\silver488,44100,2.414897959
9489,silver,3,silver489,silver\silver489,44100,2.414897959
9490,silver,3,silver490,silver\silver490,44100,2.414897959
9491,silver,3,silver491,silver\silver491,44100,2.414897959
9492,silver,3,silver492,silver\silver492,44100,2.414897959
9493,silver,3,silver493,silver\silver493,44100,2.414897959
9494,silver,3,silver494,silver\silver494,44100,2.414897959
9495,silver,3,silver495,silver\silver495,44100,2.414897959
9496,silver,3,silver496,silver\silver496,44100,2.414897959
9497,silver,3,silver497,silver\silver497,44100,2.414897959
9498,silver,3,silver498,silver\silver498,44100,2.414897959
9499,silver,3,silver499,silver\silver499,44100,2.414897959
9500,silver,3,silver500,silver\silver500,44100,2.414897959
9501,silver,3,silver501,silver\silver501,44100,1.67185941
9502,silver,3,silver502,silver\silver502,44100,1.67185941
9503,silver,3,silver503,silver\silver503,44100,1.67185941
9504,silver,3,silver504,silver\silver504,44100,1.67185941
9505,silver,3,silver505,silver\silver505,44100,1.67185941
9506,silver,3,silver506,silver\silver506,44100,1.67185941
9507,silver,3,silver507,silver\silver507,44100,1.67185941
9508,silver,3,silver508,silver\silver508,44100,1.67185941
9509,silver,3,silver509,silver\silver509,44100,1.67185941
9510,silver,3,silver510,silver\silver510,44100,1.67185941
9511,silver,3,silver511,silver\silver511,44100,1.67185941
9512,silver,3,silver512,silver\silver512,44100,1.67185941
9513,silver,3,silver513,silver\silver513,44100,1.67185941
9514,silver,3,silver514,silver\silver514,44100,1.67185941
9515,silver,3,silver515,silver\silver515,44100,1.67185941
9516,silver,3,silver516,silver\silver516,44100,1.67185941
9517,silver,3,silver517,silver\silver517,44100,1.67185941
9518,silver,3,silver518,silver\silver518,44100,1.67185941
9519,silver,3,silver519,silver\silver519,44100,1.67185941
9520,silver,3,silver520,silver\silver520,44100,1.67185941
9521,silver,3,silver521,silver\silver521,44100,0.417981859
9522,silver,3,silver522,silver\silver522,44100,0.417981859
9523,silver,3,silver523,silver\silver523,44100,0.417981859
9524,silver,3,silver524,silver\silver524,44100,0.417981859
9525,silver,3,silver525,silver\silver525,44100,0.417981859
9526,silver,3,silver526,silver\silver526,44100,0.417981859
9527,silver,3,silver527,silver\silver527,44100,0.417981859
9528,silver,3,silver528,silver\silver528,44100,0.417981859
9529,silver,3,silver529,silver\silver529,44100,0.417981859
9530,silver,3,silver530,silver\silver530,44100,0.417981859
9531,silver,3,silver531,silver\silver531,44100,0.417981859
9532,silver,3,silver532,silver\silver532,44100,0.417981859
9533,silver,3,silver533,silver\silver533,44100,0.417981859
9534,silver,3,silver534,silver\silver534,44100,0.417981859
9535,silver,3,silver535,silver\silver535,44100,0.417981859
9536,silver,3,silver536,silver\silver536,44100,0.417981859
9537,silver,3,silver537,silver\silver537,44100,0.417981859
9538,silver,3,silver538,silver\silver538,44100,0.417981859
9539,silver,3,silver539,silver\silver539,44100,0.417981859
9540,silver,3,silver540,silver\silver540,44100,0.417981859
9541,silver,3,silver541,silver\silver541,44100,1.950498866
9542,silver,3,silver542,silver\silver542,44100,1.950498866
9543,silver,3,silver543,silver\silver543,44100,1.950498866
9544,silver,3,silver544,silver\silver544,44100,1.950498866
9545,silver,3,silver545,silver\silver545,44100,1.950498866
9546,silver,3,silver546,silver\silver546,44100,1.950498866
9547,silver,3,silver547,silver\silver547,44100,1.950498866
9548,silver,3,silver548,silver\silver548,44100,1.950498866
9549,silver,3,silver549,silver\silver549,44100,1.950498866
9550,silver,3,silver550,silver\silver550,44100,1.950498866
9551,silver,3,silver551,silver\silver551,44100,1.950498866
9552,silver,3,silver552,silver\silver552,44100,1.950498866
9553,silver,3,silver553,silver\silver553,44100,1.950498866
9554,silver,3,silver554,silver\silver554,44100,1.950498866
9555,silver,3,silver555,silver\silver555,44100,1.950498866
9556,silver,3,silver556,silver\silver556,44100,1.950498866
9557,silver,3,silver557,silver\silver557,44100,1.950498866
9558,silver,3,silver558,silver\silver558,44100,1.950498866
9559,silver,3,silver559,silver\silver559,44100,1.950498866
9560,silver,3,silver560,silver\silver560,44100,1.950498866
9561,silver,3,silver561,silver\silver561,44100,2.229138322
9562,silver,3,silver562,silver\silver562,44100,2.229138322
9563,silver,3,silver563,silver\silver563,44100,2.229138322
9564,silver,3,silver564,silver\silver564,44100,2.229138322
9565,silver,3,silver565,silver\silver565,44100,2.229138322
9566,silver,3,silver566,silver\silver566,44100,2.229138322
9567,silver,3,silver567,silver\silver567,44100,2.229138322
9568,silver,3,silver568,silver\silver568,44100,2.229138322
9569,silver,3,silver569,silver\silver569,44100,2.229138322
9570,silver,3,silver570,silver\silver570,44100,2.229138322
9571,silver,3,silver571,silver\silver571,44100,2.229138322
9572,silver,3,silver572,silver\silver572,44100,2.229138322
9573,silver,3,silver573,silver\silver573,44100,2.229138322
9574,silver,3,silver574,silver\silver574,44100,2.229138322
9575,silver,3,silver575,silver\silver575,44100,2.229138322
9576,silver,3,silver576,silver\silver576,44100,2.229138322
9577,silver,3,silver577,silver\silver577,44100,2.229138322
9578,silver,3,silver578,silver\silver578,44100,2.229138322
9579,silver,3,silver579,silver\silver579,44100,2.229138322
9580,silver,3,silver580,silver\silver580,44100,2.229138322
9581,silver,3,silver581,silver\silver581,44100,2.136258503
9582,silver,3,silver582,silver\silver582,44100,2.136258503
9583,silver,3,silver583,silver\silver583,44100,2.136258503
9584,silver,3,silver584,silver\silver584,44100,2.136258503
9585,silver,3,silver585,silver\silver585,44100,2.136258503
9586,silver,3,silver586,silver\silver586,44100,2.136258503
9587,silver,3,silver587,silver\silver587,44100,2.136258503
9588,silver,3,silver588,silver\silver588,44100,2.136258503
9589,silver,3,silver589,silver\silver589,44100,2.136258503
9590,silver,3,silver590,silver\silver590,44100,2.136258503
9591,silver,3,silver591,silver\silver591,44100,2.136258503
9592,silver,3,silver592,silver\silver592,44100,2.136258503
9593,silver,3,silver593,silver\silver593,44100,2.136258503
9594,silver,3,silver594,silver\silver594,44100,2.136258503
9595,silver,3,silver595,silver\silver595,44100,2.136258503
9596,silver,3,silver596,silver\silver596,44100,2.136258503
9597,silver,3,silver597,silver\silver597,44100,2.136258503
9598,silver,3,silver598,silver\silver598,44100,2.136258503
9599,silver,3,silver599,silver\silver599,44100,2.136258503
9600,silver,3,silver600,silver\silver600,44100,2.136258503
9601,silver,3,silver601,silver\silver601,44100,2.322018141
9602,silver,3,silver602,silver\silver602,44100,1.950498866
9603,silver,3,silver603,silver\silver603,44100,2.136258503
9604,silver,3,silver604,silver\silver604,44100,2.461337868
9605,silver,3,silver605,silver\silver605,44100,2.182698413
9606,silver,3,silver606,silver\silver606,44100,3.157936508
9607,silver,3,silver607,silver\silver607,44100,4.086734694
9608,silver,3,silver608,silver\silver608,44100,1.904058957
9609,silver,3,silver609,silver\silver609,44100,2.043378685
9610,silver,3,silver610,silver\silver610,44100,1.207460317
9611,silver,3,silver611,silver\silver611,44100,1.300340136
9612,silver,3,silver612,silver\silver612,44100,2.322018141
9613,silver,3,silver613,silver\silver613,44100,2.693537415
9614,silver,3,silver614,silver\silver614,44100,2.414897959
9615,silver,3,silver615,silver\silver615,44100,1.67185941
9616,silver,3,silver616,silver\silver616,44100,0.417981859
9617,silver,3,silver617,silver\silver617,44100,1.950498866
9618,silver,3,silver618,silver\silver618,44100,2.229138322
9619,silver,3,silver619,silver\silver619,44100,2.136258503
9620,silver,3,silver620,silver\silver620,44100,1.161020408
9621,silver,3,silver621,silver\silver621,44100,1.996938776
9622,silver,3,silver622,silver\silver622,44100,1.764739229
9623,silver,3,silver623,silver\silver623,44100,2.275578231
9624,silver,3,silver624,silver\silver624,44100,1.67185941
9625,silver,3,silver625,silver\silver625,44100,1.346780045
9626,silver,3,silver626,silver\silver626,44100,1.532539683
9627,silver,3,silver627,silver\silver627,44100,1.857619048
9628,silver,3,silver628,silver\silver628,44100,1.71829932
9629,silver,3,silver629,silver\silver629,44100,1.486099773
9630,silver,3,silver630,silver\silver630,44100,1.578979592
9631,silver,3,silver631,silver\silver631,44100,1.625419501
9632,silver,3,silver632,silver\silver632,44100,1.346780045
9633,silver,3,silver633,silver\silver633,44100,1.532539683
9634,silver,3,silver634,silver\silver634,44100,1.578979592
9635,silver,3,silver635,silver\silver635,44100,1.811179138
9636,silver,3,silver636,silver\silver636,44100,1.300340136
9637,silver,3,silver637,silver\silver637,44100,1.625419501
9638,silver,3,silver638,silver\silver638,44100,1.346780045
9639,silver,3,silver639,silver\silver639,44100,1.06814059
9640,silver,3,silver640,silver\silver640,44100,1.625419501
9641,silver,3,silver641,silver\silver641,44100,1.207460317
9642,silver,3,silver642,silver\silver642,44100,1.114580499
9643,silver,3,silver643,silver\silver643,44100,1.253900227
9644,silver,3,silver644,silver\silver644,44100,1.207460317
9645,silver,3,silver645,silver\silver645,44100,1.486099773
9646,silver,3,silver646,silver\silver646,44100,1.06814059
9647,silver,3,silver647,silver\silver647,44100,1.253900227
9648,silver,3,silver648,silver\silver648,44100,1.253900227
9649,silver,3,silver649,silver\silver649,44100,1.114580499
9650,silver,3,silver650,silver\silver650,44100,1.114580499
9651,silver,3,silver651,silver\silver651,44100,1.114580499
9652,silver,3,silver652,silver\silver652,44100,0.975260771
9653,silver,3,silver653,silver\silver653,44100,0.928820862
9654,silver,3,silver654,silver\silver654,44100,1.02170068
9655,silver,3,silver655,silver\silver655,44100,1.02170068
9656,silver,3,silver656,silver\silver656,44100,0.835941043
9657,silver,3,silver657,silver\silver657,44100,0.882380952
9658,silver,3,silver658,silver\silver658,44100,1.161020408
9659,silver,3,silver659,silver\silver659,44100,1.114580499
9660,silver,3,silver660,silver\silver660,44100,0.696621315
9661,silver,3,silver661,silver\silver661,44100,0.975260771
9662,silver,3,silver662,silver\silver662,44100,0.835941043
9663,silver,3,silver663,silver\silver663,44100,0.928820862
9664,silver,3,silver664,silver\silver664,44100,0.835941043
9665,silver,3,silver665,silver\silver665,44100,1.02170068
9666,silver,3,silver666,silver\silver666,44100,0.928820862
9667,silver,3,silver667,silver\silver667,44100,0.928820862
9668,silver,3,silver668,silver\silver668,44100,0.835941043
